-0000000.252260 -0000000.260645 -0000000.062036 00000000.073943 -0000000.025241 00000000.230166 00000000.109593 -0000000.155181 -0000000.219574 00000000.085140 00000000.047495 -0000000.053839 -0000000.010924 -0000000.250912 00000000.048034 -0000000.118162
00000000.183977 00000000.041008 00000000.036682 00000000.002248 00000000.165286 00000000.202450 -0000000.244861 -0000000.027586 -0000000.229973 -0000000.200234 00000000.122983 00000000.191641 00000000.033279 -0000000.189306 00000000.099159 00000000.070494
00000000.048291 00000000.117020 00000000.008986 00000000.231033 -0000000.087607 00000000.092927 -0000000.200044 -0000000.245069 -0000000.065122 -0000000.109280 00000000.147810 -0000000.170905 -0000000.119332 00000000.148595 00000000.067544 -0000000.186025
-0000000.110180 -0000000.077094 -0000000.150086 -0000000.141987 -0000000.081753 00000000.092609 00000000.138701 -0000000.205938 -0000000.024573 00000000.071489 00000000.105904 -0000000.340752 -0000000.012002 00000000.094993 00000000.198725 00000000.159522
-0000000.057459 -0000000.194441 00000000.011837 00000000.095211 -0000000.026996 -0000000.213574 -0000000.108331 00000000.096217 00000000.104356 00000000.009010 00000000.037694 00000000.000503 -0000000.074688 00000000.193879 -0000000.195535 00000000.132958
00000000.007608 -0000000.025562 -0000000.244532 00000000.199815 00000000.129474 00000000.121897 -0000000.254040 00000000.055219 00000000.001931 -0000000.094831 00000000.053075 00000000.086276 -0000000.029687 -0000000.150018 -0000000.165963 -0000000.177118
00000000.049434 -0000000.056660 -0000000.194778 00000000.125316 00000000.137448 00000000.059382 -0000000.171983 00000000.106221 00000000.197583 00000000.189897 00000000.065323 00000000.014086 00000000.139789 00000000.094889 -0000000.095647 00000000.038342
00000000.072949 -0000000.180232 -0000000.083975 00000000.186345 00000000.093428 -0000000.077679 -0000000.207267 -0000000.187980 00000000.219881 00000000.170452 00000000.096604 00000000.171033 -0000000.064101 -0000000.172131 00000000.190954 -0000000.111492
