1,0,0,1,1,8,0,494648,0,1247,4880
1,0,0,1,1,8,0,169304,0,669,4425
1,0,0,1,1,8,0,-172424,0,1216,4959
1,0,0,1,1,8,0,-1560,0,764,4603
1,0,0,1,1,8,0,3120,0,1072,4855
1,0,0,1,1,8,0,172424,0,649,4560
1,0,0,1,1,8,0,-435688,0,929,4768
1,0,0,1,1,8,0,-223576,0,651,4476
1,0,0,1,1,8,0,-1560,0,950,4707
1,0,0,1,1,8,0,169304,0,754,4439
1,0,0,1,1,8,0,322224,0,983,4711
1,0,0,1,1,8,0,-494648,0,782,4418
1,0,0,1,1,8,0,496208,0,992,4740
1,0,0,1,1,8,0,-497768,0,716,4175
1,0,0,1,1,8,0,3120,0,996,4652
1,0,0,1,1,8,0,491528,0,618,4117
1,0,0,1,1,8,0,169304,0,1024,4533
1,0,0,1,1,8,0,-172424,0,606,4038
1,0,0,1,1,8,0,-1560,0,1092,4423
1,0,0,1,1,8,0,3120,0,638,4093
1,0,0,1,1,8,0,-435688,0,901,4388
1,0,0,1,1,8,0,172424,0,1452,4837
1,0,0,1,1,8,0,-223576,0,104484,107904
1,0,0,1,1,8,0,-1560,0,103821,107644
1,0,0,1,1,8,0,169304,0,104375,108025
1,0,0,1,1,8,0,322224,0,899,107860
1,0,0,1,1,8,0,-494648,0,1263,108209
1,0,0,1,1,8,0,496208,0,877,107911
1,0,0,1,1,8,0,-497768,0,1146,108309
1,0,0,1,1,8,0,3120,0,831,108053
1,0,0,1,1,8,0,491528,0,1142,108450
1,0,0,1,1,8,0,169304,0,832,108107
1,0,0,1,1,8,0,-172424,0,1029,108482
1,0,0,1,1,8,0,-1560,0,814,108166
1,0,0,1,1,8,0,3120,0,1032,108503
1,0,0,1,1,8,0,172424,0,867,107909
1,0,0,1,1,8,0,-435688,0,1014,108258
1,0,0,1,1,8,0,-223576,0,895,4869
1,0,0,1,1,8,0,-1560,0,1003,5043
1,0,0,1,1,8,0,169304,0,949,4857
1,0,0,1,1,8,0,322224,0,941,4948
1,0,0,1,1,8,0,-494648,0,830,4686
1,0,0,1,1,8,0,496208,0,1021,4982
1,0,0,1,1,8,0,-497768,0,848,4666
1,0,0,1,1,8,0,3120,0,1103,4969
1,0,0,1,1,8,0,491528,0,834,4683
1,0,0,1,1,8,0,169304,0,1130,4959
1,0,0,1,1,8,0,-172424,0,765,4686
1,0,0,1,1,8,0,-1560,0,1070,4930
1,0,0,1,1,8,0,3120,0,781,4704
1,0,0,1,1,8,0,172424,0,1065,4890
1,0,0,1,1,8,0,-435688,0,771,4676
1,0,0,1,1,8,0,-223576,0,1009,4758
1,0,0,1,1,8,0,-1560,0,779,4595
1,0,0,1,1,8,0,169304,0,1031,4779
1,0,0,1,1,8,0,322224,0,771,4625
1,0,0,1,1,8,0,-494648,0,996,4766
1,0,0,1,1,8,0,496208,0,811,4563
1,0,0,1,1,8,0,-497768,0,948,4740
1,0,0,1,1,8,0,3120,0,776,4445
1,0,0,1,1,8,0,491528,0,1009,4745
1,0,0,1,1,8,0,169304,0,841,4443
1,0,0,1,1,8,0,-172424,0,1025,4696
1,0,0,1,1,8,0,-1560,0,822,4490
1,0,0,1,1,8,0,3120,0,972,4631
1,0,0,1,1,8,0,172424,0,810,4435
1,0,0,1,1,8,0,-435688,0,930,4643
1,0,0,1,1,8,0,-223576,0,825,4419
1,0,0,1,1,8,0,-1560,0,932,4592
1,0,0,1,1,8,0,169304,0,791,4422
1,0,0,1,1,8,0,322224,0,840,4508
1,0,0,1,1,8,0,-494648,0,883,4489
1,0,0,1,1,8,0,-497768,0,217276,220850
