-0000000.043160 -0000000.039756 00000000.039998 -0000000.108305 -0000000.079672 00000000.033952 00000000.059482 -0000000.171824 -0000000.006394 -0000000.192415 -0000000.062197 00000000.101650 00000000.126196 -0000000.065515 00000000.100243 -0000000.137940 -0000000.052363 00000000.101021 00000000.092500 -0000000.175859 00000000.017475 -0000000.093868 -0000000.153339 00000000.034692 -0000000.050764 -0000000.006961 -0000000.000123 -0000000.063547 -0000000.170568 -0000000.025955 -0000000.086127 -0000000.004082 -0000000.099000 -0000000.190095 -0000000.063551 -0000000.068598 00000000.039078 -0000000.054559 -0000000.045540 -0000000.189981 -0000000.131353 -0000000.008978 -0000000.080493 -0000000.044447 00000000.042918 -0000000.178638 -0000000.190354 -0000000.041149 -0000000.053965 -0000000.188449 -0000000.083491 -0000000.162353 -0000000.140061 00000000.089317 -0000000.006209 -0000000.171720 -0000000.098562 -0000000.190472 -0000000.147750 -0000000.075312 -0000000.032594 -0000000.161639 -0000000.007218 -0000000.043521 -0000000.119899 -0000000.045569 00000000.063502 -0000000.094779 -0000000.073076 -0000000.136287 -0000000.133750 00000000.004266 -0000000.000400 -0000000.057494 00000000.000799 -0000000.153575 -0000000.073241 -0000000.039696 -0000000.042416 -0000000.172619 -0000000.000930 -0000000.059815 -0000000.052403 00000000.010452 -0000000.055342 -0000000.099239 00000000.052461 -0000000.155208 -0000000.202652 -0000000.034114 -0000000.055910 -0000000.004686 -0000000.079528 -0000000.120861 -0000000.177590 00000000.018610
00000000.003846 00000000.027681 00000000.001730 00000000.057668 00000000.041722 -0000000.062636 00000000.049925 00000000.287107 -0000000.098818 00000000.332782 00000000.405277 -0000000.056038 -0000000.007518 00000000.131881 -0000000.083397 00000000.163448 00000000.085486 -0000000.089982 00000000.030401 00000000.027680 00000000.054065 -0000000.028217 -0000000.021396 -0000000.022359 00000000.080766 00000000.023644 00000000.036846 00000000.054945 -0000000.099720 00000000.011918 00000000.107802 -0000000.012456 00000000.040732 -0000000.087938 -0000000.000131 00000000.070650 00000000.020480 -0000000.057116 00000000.070167 -0000000.054283 -0000000.121250 00000000.076473 00000000.063866 -0000000.115904 00000000.046905 -0000000.058337 -0000000.037110 -0000000.012395 00000000.069230 -0000000.086596 -0000000.071651 -0000000.036224 -0000000.063512 -0000000.001971 -0000000.049051 00000000.046620 00000000.060563 00000000.012981 -0000000.127201 00000000.054279 00000000.056800 -0000000.101274 -0000000.024960 00000000.023310 -0000000.093924 00000000.069261 00000000.002610 00000000.052682 -0000000.043796 00000000.031421 -0000000.090047 00000000.100431 00000000.084701 -0000000.090183 -0000000.063741 00000000.013419 -0000000.017666 00000000.055024 -0000000.060678 00000000.052184 00000000.097202 00000000.033764 -0000000.063305 -0000000.080115 00000000.009753 -0000000.070441 -0000000.015650 -0000000.094838 -0000000.121504 -0000000.063074 00000000.022757 00000000.056621 -0000000.066352 -0000000.117817 00000000.021414 00000000.033035
-0000000.070840 -0000000.095555 -0000000.076020 -0000000.007951 -0000000.121628 -0000000.059825 00000000.030097 00000000.061179 -0000000.038277 00000000.021325 -0000000.072765 00000000.008584 -0000000.104726 -0000000.086051 00000000.097240 -0000000.011286 00000000.022911 00000000.071061 -0000000.030879 -0000000.082767 -0000000.075634 -0000000.111060 -0000000.036528 -0000000.101601 -0000000.115895 -0000000.093651 -0000000.042790 -0000000.124563 00000000.048361 00000000.096470 -0000000.001955 -0000000.077775 00000000.011073 -0000000.005027 00000000.012001 00000000.012326 -0000000.037975 00000000.035738 00000000.098751 -0000000.080869 -0000000.107880 00000000.067359 -0000000.108082 -0000000.120135 -0000000.071274 -0000000.055473 -0000000.026972 00000000.090851 -0000000.109866 -0000000.094997 00000000.090975 00000000.006844 -0000000.010870 -0000000.046831 -0000000.069393 -0000000.020678 -0000000.064748 00000000.036894 00000000.044253 00000000.045144 -0000000.008000 00000000.074410 00000000.076987 -0000000.068032 00000000.015236 -0000000.039165 -0000000.108005 -0000000.121089 00000000.046953 -0000000.004287 00000000.045227 00000000.043459 -0000000.077356 -0000000.007646 -0000000.057584 -0000000.004367 00000000.048951 00000000.022999 00000000.066815 00000000.056209 -0000000.087807 00000000.062010 -0000000.035674 -0000000.027463 -0000000.052336 -0000000.115963 -0000000.022167 00000000.008301 00000000.071514 -0000000.053050 -0000000.119660 -0000000.119782 -0000000.013628 -0000000.114934 00000000.051086 00000000.074975
00000000.067265 -0000000.000593 -0000000.033654 -0000000.086757 -0000000.019191 00000000.006066 00000000.038600 -0000000.013481 -0000000.101035 -0000000.066164 00000000.004948 -0000000.069104 -0000000.078391 -0000000.027991 -0000000.080684 -0000000.038065 00000000.009297 00000000.036572 00000000.096278 00000000.002585 -0000000.032807 -0000000.046625 -0000000.068166 00000000.064521 -0000000.095687 -0000000.036323 00000000.100100 00000000.071976 00000000.073581 00000000.101088 00000000.036500 00000000.020396 -0000000.084876 -0000000.052076 00000000.016651 00000000.042205 -0000000.028132 00000000.042830 -0000000.079086 00000000.044834 -0000000.003075 -0000000.068567 -0000000.088322 00000000.079094 -0000000.049704 00000000.035888 -0000000.003867 00000000.079747 00000000.022942 00000000.068289 -0000000.043284 -0000000.000447 00000000.024010 -0000000.056172 -0000000.017036 00000000.056000 -0000000.041954 -0000000.111660 00000000.037272 00000000.046408 00000000.040084 -0000000.054615 -0000000.033841 00000000.043637 00000000.035625 -0000000.005806 -0000000.103715 -0000000.003442 00000000.005870 -0000000.003687 00000000.049711 00000000.066235 -0000000.052771 -0000000.049531 00000000.027583 -0000000.026633 00000000.071844 -0000000.078346 00000000.025655 00000000.022443 -0000000.058623 00000000.086932 00000000.051737 00000000.017205 -0000000.005378 -0000000.062620 -0000000.063706 -0000000.075400 00000000.021328 00000000.046940 -0000000.070346 00000000.048138 -0000000.025542 00000000.010680 -0000000.068211 -0000000.008966
00000000.022546 00000000.165368 00000000.027783 00000000.234771 00000000.117683 00000000.093828 00000000.036909 -0000001.276160 00000000.002516 -0000001.182201 -0000001.100053 -0000000.026085 00000000.040194 -0000000.297838 -0000000.053581 -0000000.341992 -0000000.261061 00000000.063429 00000000.035671 00000000.051656 -0000000.040570 -0000000.023553 -0000000.116839 -0000000.034456 00000000.118086 00000000.140821 00000000.027875 00000000.263927 00000000.086107 00000000.041245 00000000.016607 00000000.255139 00000000.073231 00000000.180320 00000000.264646 00000000.083343 -0000000.008591 00000000.222598 00000000.016978 00000000.151322 00000000.316974 00000000.054325 00000000.060653 00000000.162384 00000000.047668 00000000.276121 00000000.176936 00000000.012359 -0000000.089954 00000000.207512 -0000000.057410 00000000.211413 00000000.183001 -0000000.074128 -0000000.018603 00000000.271876 -0000000.086686 00000000.261527 00000000.185430 00000000.094793 00000000.031767 00000000.326058 00000000.045225 00000000.317325 00000000.174732 -0000000.003018 -0000000.086906 00000000.272600 -0000000.010940 00000000.341122 00000000.233761 -0000000.075327 -0000000.081341 00000000.186966 00000000.061835 00000000.275071 00000000.343829 -0000000.072432 -0000000.020269 00000000.228330 -0000000.033003 00000000.194699 00000000.124028 -0000000.023172 00000000.045699 00000000.200727 -0000000.079986 00000000.327400 00000000.217146 -0000000.080306 00000000.026515 00000000.132147 00000000.007609 00000000.287268 00000000.171426 -0000000.016309
00000000.037674 -0000003.194552 00000000.022876 -0000003.220886 -0000003.139561 00000000.099831 00000000.069759 00000008.321343 -0000000.025098 00000008.273664 00000008.211416 -0000000.057380 -0000000.050358 00000001.123240 00000000.037145 00000000.955872 00000000.999995 -0000000.077523 00000000.074522 -0000001.263198 -0000000.082985 -0000001.394489 -0000001.344371 -0000000.019074 00000000.076000 -0000003.319418 -0000000.019829 -0000003.189332 -0000003.271235 00000000.013211 00000000.102575 -0000003.568742 00000000.048433 -0000003.724964 -0000003.567271 -0000000.012870 -0000000.032769 -0000003.914327 -0000000.026683 -0000003.857425 -0000003.793213 -0000000.085529 00000000.016070 -0000003.809900 00000000.066669 -0000003.753491 -0000003.693010 00000000.086979 -0000000.055030 -0000004.095560 00000000.051663 -0000004.014463 -0000004.118536 00000000.063627 -0000000.029407 -0000003.505184 00000000.076089 -0000003.565091 -0000003.648800 -0000000.083243 -0000000.024699 -0000003.719633 -0000000.001735 -0000003.670031 -0000003.653004 00000000.041145 -0000000.003402 -0000003.970099 00000000.002295 -0000003.976904 -0000003.925547 -0000000.036910 00000000.018726 -0000004.172184 00000000.049503 -0000004.049354 -0000004.020434 00000000.053523 00000000.051827 -0000003.447358 00000000.076677 -0000003.491653 -0000003.454814 00000000.049544 00000000.026860 -0000003.846705 -0000000.032373 -0000003.731870 -0000003.766792 -0000000.015189 00000000.003265 -0000003.462818 -0000000.035812 -0000003.466723 -0000003.345922 -0000000.007090
00000000.065721 -0000000.008817 -0000000.092749 00000000.021004 -0000000.056497 -0000000.092762 -0000000.119054 -0000000.019125 -0000000.087697 -0000000.068892 -0000000.043382 00000000.077758 -0000000.018341 00000000.022485 00000000.042714 -0000000.073049 -0000000.097903 -0000000.070942 -0000000.119215 00000000.005294 -0000000.087478 00000000.014055 -0000000.069634 00000000.035184 -0000000.048739 -0000000.091025 -0000000.038483 -0000000.003841 -0000000.118810 -0000000.005254 -0000000.082018 00000000.019706 -0000000.036601 -0000000.094266 -0000000.098392 00000000.043838 -0000000.021535 -0000000.076965 -0000000.063019 00000000.057392 -0000000.074260 00000000.048244 -0000000.076473 -0000000.089239 -0000000.100091 -0000000.127856 -0000000.031740 -0000000.022063 -0000000.006922 -0000000.117419 -0000000.028115 00000000.050544 -0000000.040570 -0000000.017639 00000000.018291 -0000000.085276 00000000.053892 -0000000.067436 -0000000.110088 -0000000.095585 00000000.000191 00000000.032707 00000000.038435 00000000.049626 -0000000.078261 00000000.052403 -0000000.099419 00000000.071405 00000000.026702 00000000.057681 00000000.001012 -0000000.085018 00000000.028987 -0000000.075115 -0000000.019167 -0000000.055718 00000000.039543 00000000.000338 00000000.033527 -0000000.046784 -0000000.066874 -0000000.058299 -0000000.032681 00000000.097229 -0000000.099749 -0000000.038391 -0000000.038600 -0000000.071875 -0000000.098030 00000000.063724 -0000000.088223 -0000000.091388 00000000.100611 00000000.015942 00000000.047960 00000000.059224
00000000.015959 -0000001.799074 00000000.018871 -0000001.920210 -0000001.916643 00000000.073207 -0000000.032651 -0000001.456911 -0000000.037796 -0000001.490447 -0000001.442960 -0000000.057951 -0000000.142406 -0000001.871705 00000000.035932 -0000001.893081 -0000001.887611 -0000000.001663 -0000000.062761 -0000001.852345 00000000.072768 -0000001.817131 -0000001.927996 -0000000.084739 00000000.027603 -0000001.983821 00000000.083993 -0000001.950924 -0000001.841159 00000000.069658 00000000.046887 -0000001.815410 -0000000.081686 -0000001.795775 -0000001.990459 00000000.038010 -0000000.037858 -0000001.795200 00000000.056862 -0000001.845407 -0000001.913808 00000000.094919 00000000.040480 -0000001.864588 -0000000.029187 -0000001.992529 -0000001.899414 00000000.079507 00000000.075863 -0000001.818463 00000000.055986 -0000001.866144 -0000001.892588 -0000000.004719 00000000.007843 -0000001.810491 00000000.079312 -0000001.915231 -0000001.864742 -0000000.100962 00000000.034887 -0000001.859876 -0000000.007006 -0000001.960450 -0000001.885607 00000000.080662 -0000000.073609 -0000001.911418 -0000000.023766 -0000001.951710 -0000001.797443 00000000.054881 -0000000.022649 -0000001.914457 00000000.026259 -0000001.892588 -0000001.973229 -0000000.038188 00000000.035409 -0000001.805105 00000000.054319 -0000001.849125 -0000001.836610 -0000000.033035 00000000.031983 -0000001.827692 00000000.037826 -0000001.964252 -0000001.818629 00000000.015022 00000000.048545 -0000001.857095 -0000000.075107 -0000001.945643 -0000001.959234 -0000000.032306
00000000.032968 00000000.115035 00000000.018898 00000000.159809 00000000.153170 -0000000.056970 00000000.055766 -0000000.611541 00000000.020834 -0000000.444802 -0000000.423858 -0000000.091446 -0000000.077269 -0000000.045772 -0000000.064477 -0000000.041827 -0000000.032205 00000000.026464 00000000.063428 00000000.022546 00000000.014114 -0000000.086637 -0000000.053242 -0000000.056666 -0000000.014000 00000000.025496 00000000.093774 00000000.180279 00000000.042895 -0000000.001673 -0000000.048531 00000000.122079 00000000.048740 00000000.057523 00000000.141942 00000000.023437 00000000.046545 00000000.159089 -0000000.098886 00000000.066086 00000000.135368 -0000000.083451 -0000000.008651 00000000.195012 00000000.087489 00000000.197049 00000000.022151 -0000000.086165 -0000000.023740 00000000.078357 00000000.037931 00000000.217593 00000000.033868 00000000.081541 -0000000.006445 00000000.193710 -0000000.074234 00000000.186766 00000000.173400 00000000.046379 00000000.031780 00000000.114222 -0000000.068796 00000000.203622 00000000.152974 -0000000.065488 00000000.033376 00000000.211504 00000000.050003 00000000.156640 00000000.100526 00000000.022543 -0000000.079814 00000000.111096 00000000.055971 00000000.157482 00000000.072087 00000000.003767 00000000.092402 00000000.054834 00000000.076651 00000000.156196 00000000.073427 -0000000.062656 00000000.016563 00000000.017363 00000000.005926 00000000.033933 00000000.061688 00000000.034534 00000000.068576 00000000.053718 00000000.034845 00000000.014465 00000000.007252 -0000000.075494
-0000000.087367 -0000000.009498 00000000.062994 -0000000.076755 00000000.068174 -0000000.097098 00000000.003871 00000000.038821 -0000000.034819 -0000000.012981 -0000000.017120 00000000.005816 -0000000.127066 -0000000.055859 -0000000.075549 00000000.038594 -0000000.089943 -0000000.004862 00000000.055466 -0000000.083898 -0000000.056696 00000000.066157 -0000000.120239 00000000.000824 00000000.001992 -0000000.108684 00000000.051882 00000000.038019 -0000000.019000 -0000000.000772 00000000.046075 -0000000.073264 00000000.073621 00000000.043205 -0000000.017051 -0000000.034956 00000000.065410 -0000000.048436 00000000.099024 00000000.031496 00000000.012217 00000000.057039 -0000000.081141 -0000000.054024 00000000.028088 -0000000.027300 -0000000.083011 -0000000.014595 -0000000.038211 -0000000.055897 -0000000.013014 00000000.040561 -0000000.119152 00000000.093076 -0000000.100671 00000000.059203 -0000000.023168 00000000.062506 -0000000.063191 00000000.099832 -0000000.069997 -0000000.055630 -0000000.032341 -0000000.006290 00000000.057436 00000000.097233 -0000000.086097 00000000.010057 00000000.074564 -0000000.060404 00000000.003817 -0000000.007835 00000000.029566 -0000000.074806 00000000.081840 -0000000.083795 -0000000.098284 00000000.065252 00000000.021126 00000000.058315 00000000.018884 00000000.018512 00000000.031590 00000000.056915 -0000000.032977 00000000.056181 00000000.003241 -0000000.012015 -0000000.074361 -0000000.040898 -0000000.017767 -0000000.062255 -0000000.030968 00000000.049009 -0000000.082758 00000000.073283
-0000000.012750 -0000003.044572 00000000.034622 -0000003.050586 -0000003.022958 -0000000.077762 -0000000.025022 -0000002.641259 -0000000.079883 -0000002.570393 -0000002.581236 -0000000.101582 00000000.069891 -0000003.002433 -0000000.028791 -0000002.930915 -0000002.931460 -0000000.071201 00000000.038968 -0000002.912882 00000000.039288 -0000003.003531 -0000003.041732 00000000.051063 -0000000.050789 -0000002.892065 00000000.035577 -0000002.977311 -0000002.936640 -0000000.096846 00000000.005091 -0000002.998918 00000000.028070 -0000003.057145 -0000002.903218 00000000.051017 00000000.036263 -0000002.951661 -0000000.090258 -0000002.935383 -0000002.967101 -0000000.051431 -0000000.008289 -0000003.047480 00000000.037037 -0000003.021113 -0000002.990271 -0000000.054878 00000000.000216 -0000002.936023 -0000000.100111 -0000003.044197 -0000002.915396 -0000000.007150 00000000.010247 -0000003.008228 -0000000.078105 -0000002.909766 -0000003.066283 00000000.077649 -0000000.052508 -0000003.088439 -0000000.072902 -0000002.959770 -0000003.055168 00000000.051254 00000000.018075 -0000002.928967 00000000.093145 -0000002.931624 -0000002.934793 -0000000.047788 -0000000.079277 -0000002.955184 -0000000.028954 -0000003.025536 -0000003.034249 -0000000.069683 00000000.151089 -0000002.997865 00000000.075260 -0000003.039761 -0000002.948676 -0000000.017516 -0000000.053277 -0000003.110506 00000000.068969 -0000003.114646 -0000002.999196 00000000.006007 -0000000.045875 -0000003.085457 00000000.058215 -0000002.937944 -0000003.102720 00000000.042251
-0000000.131351 -0000000.078826 00000000.026527 -0000000.123327 00000000.064927 00000000.035814 00000000.014535 -0000000.101810 00000000.100712 00000000.055841 00000000.015873 00000000.065317 00000000.013846 -0000000.081943 -0000000.076922 -0000000.032703 -0000000.114328 -0000000.005705 -0000000.099496 -0000000.000576 00000000.026695 -0000000.015394 -0000000.075137 00000000.087971 -0000000.104921 -0000000.132797 00000000.077059 00000000.030589 -0000000.069865 -0000000.022839 -0000000.044613 -0000000.078550 -0000000.024023 -0000000.113420 -0000000.035170 00000000.010594 -0000000.021652 -0000000.072074 00000000.093418 -0000000.134647 -0000000.076949 00000000.101172 00000000.018122 -0000000.092862 00000000.081884 -0000000.088220 00000000.057718 -0000000.006632 -0000000.060544 -0000000.064926 00000000.070044 -0000000.114199 -0000000.054991 -0000000.012829 00000000.041278 00000000.061969 00000000.000949 00000000.058096 -0000000.122912 -0000000.007376 -0000000.066515 00000000.032271 -0000000.031650 00000000.028729 -0000000.129632 -0000000.019093 -0000000.075894 00000000.067161 00000000.069772 00000000.022082 00000000.059276 00000000.098126 -0000000.107043 -0000000.094456 -0000000.032862 00000000.035180 00000000.038690 -0000000.096057 -0000000.134080 -0000000.103784 -0000000.051339 00000000.008762 -0000000.025571 00000000.056524 -0000000.039221 -0000000.071377 -0000000.081169 -0000000.101753 -0000000.034091 -0000000.093221 00000000.020816 -0000000.017631 -0000000.070672 -0000000.112512 00000000.025945 -0000000.018621
-0000000.098122 00000000.018251 00000000.071317 00000000.040230 -0000000.015708 00000000.007293 -0000000.027088 -0000000.007433 -0000000.053593 00000000.051021 00000000.051034 -0000000.077795 -0000000.104420 -0000000.040701 -0000000.074728 -0000000.100142 -0000000.109505 00000000.002138 -0000000.043120 00000000.032715 00000000.085546 00000000.057946 -0000000.130542 -0000000.003097 00000000.005408 00000000.045595 00000000.079315 00000000.044845 -0000000.034399 -0000000.010885 00000000.059207 -0000000.006679 00000000.032486 -0000000.060668 -0000000.084399 00000000.027572 -0000000.045958 -0000000.028539 -0000000.015791 -0000000.052266 -0000000.093982 -0000000.071072 00000000.053774 00000000.023567 -0000000.062625 00000000.054673 00000000.027897 -0000000.031898 -0000000.063835 00000000.065235 00000000.026155 -0000000.125640 -0000000.091957 -0000000.027994 00000000.003648 00000000.071999 00000000.040744 00000000.037774 -0000000.035356 -0000000.034812 00000000.023949 00000000.006949 -0000000.067246 -0000000.012427 00000000.050031 00000000.077960 00000000.025146 00000000.002022 00000000.016187 00000000.026463 -0000000.016712 -0000000.065217 00000000.016304 -0000000.103185 -0000000.002612 -0000000.090105 00000000.018084 00000000.052073 -0000000.109427 -0000000.085979 -0000000.071287 00000000.048414 -0000000.032630 00000000.097830 -0000000.060118 00000000.071848 -0000000.057581 00000000.046125 00000000.011891 -0000000.089903 -0000000.026092 00000000.013237 -0000000.067053 00000000.044258 -0000000.063689 -0000000.015627
00000000.011353 00000011.506504 -0000000.091703 00000011.399202 00000011.381108 00000000.093827 -0000000.007789 -0000005.277092 -0000000.028554 -0000005.313328 -0000005.245360 00000000.049948 -0000000.003712 00000005.908993 00000000.054294 00000005.937593 00000005.943434 -0000000.031184 -0000000.004220 00000009.066887 00000000.050302 00000008.995188 00000009.079538 -0000000.011306 00000000.000103 00000011.485674 -0000000.085291 00000011.475610 00000011.527910 00000000.026448 00000000.028680 00000011.891227 -0000000.068770 00000011.960410 00000011.876862 -0000000.002344 00000000.014235 00000012.255803 00000000.030810 00000012.337102 00000012.186931 -0000000.050364 00000000.010778 00000011.998946 00000000.070247 00000011.984406 00000012.175756 -0000000.076350 00000000.032454 00000012.517386 00000000.089821 00000012.452577 00000012.401512 -0000000.013953 00000000.009481 00000011.888828 00000000.065604 00000011.847931 00000011.809546 00000000.026249 -0000000.008447 00000011.909885 -0000000.047842 00000012.036738 00000012.042009 -0000000.101031 -0000000.009026 00000012.414730 -0000000.054347 00000012.364690 00000012.267037 -0000000.085918 -0000000.010204 00000012.498638 -0000000.046790 00000012.530767 00000012.522055 00000000.083280 00000000.046323 00000011.667900 -0000000.045324 00000011.762910 00000011.750932 -0000000.056548 -0000000.011531 00000012.218592 00000000.083453 00000012.177004 00000012.224254 00000000.009790 -0000000.002638 00000011.570402 00000000.045724 00000011.592834 00000011.631750 -0000000.066767
-0000000.057036 -0000000.056126 -0000000.090046 -0000000.055133 -0000000.078563 00000000.067407 00000000.072062 00000000.197575 -0000000.045458 00000000.180271 00000000.202784 -0000000.031375 -0000000.040784 00000000.003206 00000000.062606 -0000000.020920 -0000000.053507 -0000000.048689 00000000.002363 -0000000.158887 -0000000.014033 -0000000.026691 -0000000.110887 00000000.004957 -0000000.065790 -0000000.153114 -0000000.093740 -0000000.189662 -0000000.247057 00000000.018431 00000000.058077 -0000000.244313 00000000.048721 -0000000.139330 -0000000.116843 -0000000.077206 -0000000.118035 -0000000.215872 00000000.097400 -0000000.172200 -0000000.136580 00000000.051338 00000000.042427 -0000000.143582 -0000000.034474 -0000000.088684 -0000000.116669 -0000000.079343 -0000000.002191 -0000000.219516 00000000.086163 -0000000.263509 -0000000.219499 00000000.007190 00000000.009259 -0000000.212693 00000000.069290 -0000000.248497 -0000000.252030 -0000000.050862 00000000.032451 -0000000.133061 -0000000.077083 -0000000.216914 -0000000.140745 -0000000.027512 00000000.035449 -0000000.183501 00000000.093823 -0000000.262107 -0000000.269099 00000000.078254 00000000.084325 -0000000.167936 00000000.089361 -0000000.108016 -0000000.175983 00000000.051683 -0000000.031012 -0000000.104142 -0000000.090737 -0000000.146884 -0000000.237038 -0000000.089901 -0000000.037649 -0000000.228263 -0000000.036101 -0000000.174108 -0000000.121485 00000000.064353 00000000.016351 -0000000.211394 00000000.037168 -0000000.116686 -0000000.205618 -0000000.041110
-0000000.064009 -0000001.609758 -0000000.060810 -0000001.622139 -0000001.595479 00000000.026232 00000000.067391 00000005.846575 -0000000.039614 00000005.897830 00000005.859969 00000000.043251 00000000.073627 00000001.154608 00000000.054876 00000001.048264 00000001.016610 00000000.084760 00000000.036839 -0000000.516573 00000000.019999 -0000000.403466 -0000000.516101 00000000.029127 00000000.070477 -0000001.621024 -0000000.042589 -0000001.589316 -0000001.600845 -0000000.053476 00000000.014791 -0000001.970425 -0000000.068182 -0000001.861385 -0000001.896660 00000000.059909 00000000.075759 -0000002.103107 -0000000.019964 -0000002.037992 -0000002.124792 00000000.020323 00000000.037193 -0000001.963725 -0000000.082322 -0000002.002550 -0000002.075964 00000000.056862 00000000.013863 -0000002.199664 00000000.027811 -0000002.300698 -0000002.257461 -0000000.022421 -0000000.049780 -0000001.891930 00000000.062303 -0000001.938319 -0000001.928524 -0000000.073898 -0000000.021597 -0000001.984809 -0000000.052439 -0000002.004529 -0000001.989842 -0000000.042894 00000000.014791 -0000002.198629 -0000000.069369 -0000002.076314 -0000002.177830 00000000.006495 00000000.057536 -0000002.221775 00000000.093704 -0000002.320975 -0000002.178707 -0000000.065025 00000000.006732 -0000001.798114 -0000000.099852 -0000001.893972 -0000001.746140 00000000.034237 -0000000.032154 -0000002.060107 -0000000.064716 -0000002.073213 -0000002.128806 -0000000.087248 -0000000.009461 -0000001.708434 -0000000.065153 -0000001.768944 -0000001.724664 -0000000.020143
-0000000.028479 00000000.246265 -0000000.059266 00000000.232505 00000000.161186 -0000000.088757 -0000000.015390 -0000000.396507 -0000000.041013 -0000000.513332 -0000000.530692 -0000000.097666 -0000000.109566 -0000000.149615 00000000.001022 -0000000.090827 00000000.004629 -0000000.050498 00000000.059687 00000000.134279 -0000000.023265 00000000.017465 -0000000.032253 -0000000.025297 00000000.041634 00000000.154123 -0000000.038477 00000000.161152 00000000.144551 -0000000.057335 -0000000.054845 00000000.249584 00000000.025754 00000000.111633 00000000.215750 00000000.029253 00000000.074752 00000000.229939 -0000000.036161 00000000.199114 00000000.091036 00000000.084552 -0000000.017353 00000000.205534 00000000.036452 00000000.180779 00000000.100610 -0000000.090008 00000000.030352 00000000.215443 -0000000.034773 00000000.291483 00000000.271816 -0000000.066362 00000000.025045 00000000.141227 -0000000.012360 00000000.103304 00000000.153546 00000000.065244 00000000.089989 00000000.205374 -0000000.061085 00000000.266560 00000000.246242 -0000000.088001 00000000.076126 00000000.104515 -0000000.082313 00000000.232727 00000000.279297 00000000.015573 00000000.034858 00000000.226737 -0000000.057452 00000000.266903 00000000.158774 -0000000.084847 -0000000.064699 00000000.191004 00000000.096575 00000000.099227 00000000.184188 -0000000.054455 00000000.001180 00000000.207260 -0000000.018378 00000000.165320 00000000.078342 -0000000.016363 00000000.106636 00000000.126528 00000000.038505 00000000.174917 00000000.068485 00000000.067399
00000000.057325 -0000000.107189 00000000.086521 -0000000.127840 00000000.015430 -0000000.061406 -0000000.086030 -0000000.010103 -0000000.095766 -0000000.080681 -0000000.022201 00000000.095418 -0000000.111641 -0000000.118393 -0000000.051789 -0000000.004709 -0000000.111167 00000000.006193 00000000.023670 00000000.057218 -0000000.090592 00000000.036039 -0000000.051888 -0000000.031667 -0000000.055903 -0000000.021253 -0000000.047141 -0000000.010536 00000000.061955 -0000000.099467 -0000000.050424 -0000000.043817 -0000000.018595 -0000000.002636 -0000000.072808 -0000000.023456 -0000000.101518 -0000000.097363 00000000.017951 -0000000.116417 -0000000.072383 00000000.050560 00000000.037155 00000000.067741 -0000000.001926 -0000000.118383 -0000000.125105 -0000000.003298 00000000.018260 00000000.002688 -0000000.017796 -0000000.037699 00000000.023713 00000000.088307 -0000000.011339 00000000.024291 -0000000.052035 -0000000.080127 00000000.013978 -0000000.058139 -0000000.085443 -0000000.101433 -0000000.026829 00000000.015083 00000000.055476 -0000000.014042 -0000000.007507 -0000000.046181 00000000.076279 -0000000.015641 -0000000.020313 -0000000.003629 -0000000.002300 -0000000.100647 00000000.022329 -0000000.091569 -0000000.070903 -0000000.024432 -0000000.025582 -0000000.079416 00000000.046901 00000000.059619 00000000.066286 00000000.018133 -0000000.105599 00000000.051868 00000000.068242 -0000000.013103 -0000000.106718 -0000000.097413 -0000000.009360 -0000000.032895 -0000000.091780 -0000000.110424 -0000000.063164 -0000000.035550
00000000.045783 00000000.066477 -0000000.057766 -0000000.025068 -0000000.119564 -0000000.060620 -0000000.038514 -0000000.042520 00000000.066909 -0000000.075342 -0000000.086369 -0000000.066354 -0000000.030166 00000000.029007 -0000000.099487 00000000.004930 -0000000.118888 -0000000.100512 00000000.057012 -0000000.056742 00000000.012096 -0000000.038030 00000000.020513 -0000000.006830 -0000000.045999 00000000.013880 -0000000.059948 00000000.047205 00000000.004181 00000000.051302 -0000000.005160 -0000000.094052 00000000.078788 -0000000.102575 -0000000.013557 00000000.050385 -0000000.112840 00000000.007261 -0000000.016777 00000000.067944 -0000000.001687 -0000000.072032 00000000.062644 -0000000.049481 00000000.054791 00000000.022162 -0000000.035938 -0000000.076931 -0000000.109517 -0000000.063778 00000000.077560 -0000000.013425 00000000.074646 -0000000.084892 -0000000.011952 -0000000.012399 00000000.054693 00000000.047702 -0000000.120266 -0000000.040559 -0000000.063722 00000000.065959 00000000.009805 00000000.001359 -0000000.100454 00000000.036760 -0000000.030871 00000000.024670 00000000.094531 -0000000.099782 00000000.003745 -0000000.061430 00000000.050490 00000000.018868 00000000.079496 -0000000.031809 -0000000.006440 00000000.002729 00000000.022544 00000000.044914 -0000000.097878 -0000000.009846 -0000000.050875 00000000.057035 -0000000.069376 -0000000.099813 00000000.079313 -0000000.113423 00000000.077543 00000000.034888 00000000.022520 00000000.008550 -0000000.067987 -0000000.055351 -0000000.074348 -0000000.081426
