00000000.070647 -0000000.109095 00000000.120493 -0000000.220208 00000000.002618 -0000000.046363 -0000000.111735 00000000.214755 -0000000.127553 -0000000.176113 -0000000.240609 00000000.104630 00000000.187628 -0000000.107038 00000000.077839 -0000000.134218
00000000.093977 -0000000.070391 -0000000.069885 00000000.073941 00000000.228649 00000000.104100 00000000.225449 -0000000.003086 00000000.204375 -0000000.183774 -0000000.006854 00000000.007448 00000000.273964 00000000.052444 00000000.112584 -0000000.279830
-0000000.035578 -0000000.172118 00000000.012537 00000000.163119 -0000000.028850 -0000000.047133 -0000000.190504 -0000000.225714 00000000.053038 00000000.159808 00000000.141713 -0000000.185364 -0000000.167029 00000000.166376 00000000.248305 00000000.027680
00000000.178639 00000000.078907 -0000000.112580 -0000000.000421 -0000000.046196 -0000000.244893 00000000.193578 -0000000.065401 -0000000.036279 00000000.000031 -0000000.064316 -0000000.102855 00000000.187954 00000000.163377 -0000000.261377 00000000.216197
00000000.015023 -0000000.093030 00000000.135821 -0000000.258389 -0000000.100872 -0000000.043293 -0000000.120368 -0000000.022448 -0000000.050735 -0000000.257917 -0000000.221690 00000000.113778 00000000.225969 -0000000.010035 -0000000.237667 00000000.167382
-0000000.153868 00000000.165836 -0000000.153174 -0000000.202673 00000000.091976 -0000000.202206 00000000.205769 -0000000.264915 -0000000.133209 00000000.190495 -0000000.239103 00000000.091867 -0000000.083998 -0000000.137188 -0000000.058671 -0000000.245814
00000000.151347 -0000000.005882 -0000000.115324 -0000000.222680 -0000000.033818 -0000000.003690 -0000000.000532 00000000.053720 -0000000.292486 -0000000.178506 -0000000.148063 -0000000.222684 00000000.129134 -0000000.099630 -0000000.178026 -0000000.153933
00000000.092262 -0000000.131502 -0000000.085869 -0000000.190886 00000000.078399 00000000.107195 00000000.049771 -0000000.123088 00000000.139529 00000000.056265 00000000.114637 -0000000.046164 00000000.025330 -0000000.141424 00000000.191212 -0000000.029912
